app_name,reviewId,userName,content,score,at,clean_text,polarity,subjectivity,sentiment,watch_hours,sessions_per_week,subscription_age_months,sentiment_score,churn,predicted_churn_log,predicted_churn_rf
ZEE5,49639c40-691e-43e5-b79a-f86ed078a687,Sultan Ali,Best,5,25-10-2025 07:52,best,1.0,0.3,Positive,19,1,18,1.0,0,0,0
ZEE5,113a1a9c-aa23-4800-a5fa-6ce6345f1466,NC Chander,very late episode release not before live channels,4,25-10-2025 06:30,late episode release live channel,-0.08181818181818182,0.55,Negative,49,7,17,-0.08181818181818182,1,1,1
ZEE5,84687801-dede-468d-be85-588ad33c25b5,Bujjam Radhika,Bujjam Radhika 500 super app,5,25-10-2025 05:45,bujjam radhika super app,0.3333333333333333,0.6666666666666666,Positive,31,6,17,0.3333333333333333,0,0,0
ZEE5,6b63f2ed-3baf-4d9f-b194-66c83b35b8e9,Pradip Pradhan,i wont tum se tum tak all episode,5,25-10-2025 04:30,wont tum se tum tak episode,0.0,0.0,Neutral,40,7,15,0.0,0,1,0
ZEE5,7fa8e7f9-a956-434c-bc6f-ec5b42287f87,Chinna Chinnadurai,good,5,25-10-2025 02:14,good,0.7,0.6000000000000001,Positive,3,1,11,0.7,1,0,0
ZEE5,27fb6373-daa2-4241-9c3b-79ef84432c93,Ganesh Dhareshwar,good.app,5,25-10-2025 02:03,goodapp,0.0,0.0,Neutral,28,8,7,0.0,0,0,1
ZEE5,97badc05-d5fe-4809-b49e-68bc75fee3ed,Mouli Saha,good,5,25-10-2025 01:50,good,0.7,0.6000000000000001,Positive,39,1,14,0.7,0,0,0
ZEE5,66776191-b22d-493d-9509-5d0ca5e095b6,Amudha valli,good,5,25-10-2025 01:47,good,0.7,0.6000000000000001,Positive,40,1,13,0.7,0,0,1
ZEE5,1bf1a9e4-c99a-4e86-bacb-61bca1b21c5e,Annu Node,superb z5,5,25-10-2025 01:31,superb z,1.0,1.0,Positive,2,2,6,1.0,1,1,0
ZEE5,a7db5446-8750-487d-8974-fc9798f653de,Sound Box,do not have any options to see the details of the movie. only option to play. the download option is available only for continue watching video. very poor UI,1,25-10-2025 01:19,option see detail movie option play download option available continue watching video poor ui,0.0,0.5,Neutral,24,5,10,0.0,0,1,1
ZEE5,4e1d3ca0-2685-4843-a04e-dfefcb5bbe1e,Nafees Ahemad,very good,5,25-10-2025 00:10,good,0.7,0.6000000000000001,Positive,13,7,11,0.7,0,0,1
ZEE5,e6a7e42d-8cc4-419a-86d0-28983e237c91,Vinoth Kumar,advertisement comes means video is getting stuck,1,24-10-2025 23:44,advertisement come mean video getting stuck,-0.3125,0.6875,Negative,27,5,6,-0.3125,1,1,1
ZEE5,4c3ebe51-4363-40ec-97c7-8eab7251e279,Md Bashir,this aap is so best 👍🏻 and very help ful my episode,5,24-10-2025 22:50,aap best help ful episode,1.0,0.3,Positive,9,3,11,1.0,1,0,0
ZEE5,bad75747-0b7b-4430-bdb8-94ed7e0cb8b4,Chandan Howly,"aAqaAA aa s aa aa aa Aaa aa aa aa*###¢¢¢#,,,,¢¢####¢##¢¢¢¢####¢¢¢ wa##¢¢¢¢ aaa@aaAwA@AAW@Aa aaAAaAAAA aa aaw@",5,24-10-2025 22:32,aaqaaa aa aa aa aa aaa aa aa aa wa aaaaaawaaawaa aaaaaaaaa aa aaw,0.0,0.0,Neutral,15,6,10,0.0,0,0,0
ZEE5,5a29c360-f62b-45a7-808a-f87b780a9c3e,yasirvp karathur,super,5,24-10-2025 21:48,super,0.3333333333333333,0.6666666666666666,Positive,1,2,17,0.3333333333333333,1,0,1
ZEE5,57532fa5-fc47-4ef6-9d80-5fe643253687,Neenu Shabana,പരസ്യം കൂടുതൽ ആരോചകമാകുന്നു,1,24-10-2025 21:47,,0.0,0.0,Neutral,7,9,18,0.0,1,0,1
ZEE5,f6343cf0-cc1e-4c03-8caf-2de8a0dcfae8,Usha Parikh,allover =Amazing...👌,5,24-10-2025 21:43,allover amazing,0.6000000000000001,0.9,Positive,18,7,22,0.6000000000000001,0,0,1
ZEE5,3a12be68-b2ed-4ccd-92f8-c28984a59e8c,Md Badruddin,very nice day,5,24-10-2025 21:42,nice day,0.6,1.0,Positive,2,2,23,0.6,1,0,1
ZEE5,161f00ae-d0c2-4b56-adea-eb15971e73f3,Ankur Chadha,"horrible, Just paid subscription and no movie is playing - keeps showing error message",1,24-10-2025 21:37,horrible paid subscription movie playing keep showing error message,-1.0,1.0,Negative,44,1,14,-1.0,1,1,1
ZEE5,c5ea2e09-04e2-4d8d-af9b-cda1cde485e3,Bichanna Nallagolla,"one of the worst app ever used ..it has lot of problems even after buying premium alot of ads and connecting issues . even after having these much one star rating this app creators didn't change anything, these is the app having one of the worst rating and reviews in playstore. hope that they will change if not it will remain as the worst online streaming app",1,24-10-2025 21:24,one worst app ever used lot problem even buying premium alot ad connecting issue even much one star rating app creator didnt change anything app one worst rating review playstore hope change remain worst online streaming app,-0.7,0.8,Negative,33,6,8,-0.7,1,1,0
ZEE5,7f36de9a-512d-4a36-9420-3fc950916245,Navyagowda gowda,really it's too bad 😔 the episode are coming only 7 minutes after that it's asking for premium 😠,1,24-10-2025 21:22,really bad episode coming minute asking premium,-0.6999999999999998,0.6666666666666666,Negative,4,6,5,-0.6999999999999998,1,1,1
ZEE5,1fcc4ec3-a244-40d9-9435-05fe606f0bea,Ram Kavi,this is good not bad,5,24-10-2025 21:17,good bad,5.551115123125783e-17,0.6333333333333333,Neutral,15,4,8,5.551115123125783e-17,0,1,1
ZEE5,56c14c4c-5146-4a4c-83cb-c658a87290a9,Nagendra Bhardwaj,after purchase I can't even login to this app. support please help me with this issue same issue it's happening after all reset and re install too,1,24-10-2025 21:13,purchase cant even login app support please help issue issue happening reset install,0.0,0.0,Neutral,11,4,4,0.0,0,1,1
ZEE5,044d34e4-b9ff-46d9-aa3f-715d15e18f42,Praveen amma143,good,5,24-10-2025 20:37,good,0.7,0.6000000000000001,Positive,18,3,4,0.7,0,0,1
ZEE5,97161c54-9fc2-4d2a-96b5-964e873dbb32,Mohit Sahu,👌👌,5,24-10-2025 19:51,,0.0,0.0,Neutral,9,7,18,0.0,1,0,0
ZEE5,e125841d-84e7-47c7-827f-47a4d18cdb02,Sagar,very good app,1,24-10-2025 19:17,good app,0.7,0.6000000000000001,Positive,3,6,3,0.7,1,1,0
ZEE5,b7e92f87-5c48-4d0f-aa11-9a58b03ede8a,Sagar Sajjan,super,5,24-10-2025 19:11,super,0.3333333333333333,0.6666666666666666,Positive,24,9,6,0.3333333333333333,0,0,0
ZEE5,d5e16335-e674-4f66-bd97-9af49c417d8f,elle yong,please stop the ad. it's kinda of long. thanks,5,24-10-2025 18:59,please stop ad kinda long thanks,0.07500000000000001,0.30000000000000004,Positive,22,8,4,0.07500000000000001,0,1,0
ZEE5,beda04c6-c060-471e-8b87-d9186c6c602e,Subhrajyoti Nalui,"After the latest update of the zee5 app, profile section isn't working anymore. Incannot manage my device through app also. Please fix it ASAP.",3,24-10-2025 18:01,latest update zee app profile section isnt working anymore incannot manage device app also please fix asap,0.5,0.9,Positive,16,8,22,0.5,0,0,0
ZEE5,75523550-4ae2-4a3f-94cd-308541b9f725,Yogesh Goyal,👍 Good,1,24-10-2025 17:56,good,0.7,0.6000000000000001,Positive,37,2,8,0.7,0,0,0
ZEE5,97847312-5389-4060-a782-40e56a3c5b43,Purnima Das,I love it 👍😩,4,24-10-2025 17:17,love,0.5,0.6,Positive,46,1,16,0.5,0,1,1
ZEE5,e53d4fac-73c0-4206-b492-0b07a587f177,sanket jack,ads even though account is paid!!!,2,24-10-2025 17:04,ad even though account paid,0.0,0.0,Neutral,48,1,12,0.0,0,1,1
ZEE5,83b3284e-28c2-4483-ad33-d27074eb1054,Serena Duttoo,ads every 2 to 3 seconds so you cant really watch anything. It is literally every 2 or 3 seconds so you won't even be able to watch an episode. Its the worst platform I have used. You pay for a service that barely works.,1,24-10-2025 17:03,ad every second cant really watch anything literally every second wont even able watch episode worst platform used pay service barely work,-0.04166666666666668,0.32083333333333336,Neutral,3,9,18,-0.04166666666666668,1,1,1
ZEE5,7adb2d35-1ed5-48c5-813c-2d2cc819d475,Kittu Kumar,movie chale nhi ho rha h,4,24-10-2025 16:02,movie chale nhi ho rha h,0.0,0.0,Neutral,43,6,13,0.0,0,0,1
ZEE5,b4bcee5f-cf32-4e96-9bcc-b9438bb37951,Aravindchitra Aravindchitra,good,3,24-10-2025 15:37,good,0.7,0.6000000000000001,Positive,19,1,22,0.7,0,0,0
ZEE5,ce22f5e5-4b8f-4a4b-b807-719cbeed0aea,Shobha Parab,"When using your app on TV, ads suddenly appear while watching any serial or movie, and the sound of those ads is extremely loud — about three to four times louder than the serial or movie itself. You should take immediate action on this issue; otherwise, it will become difficult for us to continue using your app. You must urgently find a solution to reduce the default volume of these ads, or ensure that the ad volume is the same as the volume level of the movie or serial being played.",1,24-10-2025 15:20,using app tv ad suddenly appear watching serial movie sound ad extremely loud three four time louder serial movie take immediate action issue otherwise become difficult u continue using app must urgently find solution reduce default volume ad ensure ad volume volume level movie serial played,0.019999999999999997,0.56,Neutral,8,7,8,0.019999999999999997,1,1,0
ZEE5,d08929c6-502c-4fe9-81fa-1297e1c84ea1,Rajith.v Rajith.v,good were good,5,24-10-2025 15:10,good good,0.7,0.6000000000000001,Positive,24,8,11,0.7,0,0,0
ZEE5,02d0d923-e2f4-4ecc-94ed-c41c07bec358,Harsh Yadav,happy,5,24-10-2025 15:08,happy,0.8,1.0,Positive,19,6,4,0.8,0,0,0
ZEE5,3104d521-297c-490d-80e8-d3e834da2ff2,Manasamahesh Manasa,supperrrrrrrr,5,24-10-2025 15:07,supperrrrrrrr,0.0,0.0,Neutral,9,3,14,0.0,1,0,0
ZEE5,71c9b33f-3c3e-4beb-bbd3-790e163400a0,Izharool Izhar,add bahut aata Hai,5,24-10-2025 14:39,add bahut aata hai,0.0,0.0,Neutral,42,7,16,0.0,0,1,1
ZEE5,6ed4c461-9a10-4031-a5f2-7edce020a096,Tripana Jadav,"w,www4, ho w w7a,wsa ho to,A14 aw saWww ho w aw 1,*41411",1,24-10-2025 14:23,w ho w wawsa ho toa aw sawww ho w aw,0.0,0.0,Neutral,28,6,21,0.0,0,0,0
ZEE5,00cf71f5-ed9f-47fe-b28e-b6a265049223,skull man,Nice app must download. 24.10.2025; 1:45 pm,4,24-10-2025 13:45,nice app must download pm,0.6,1.0,Positive,19,7,19,0.6,0,1,1
ZEE5,9292f9cb-d01a-4aa2-8129-f288d4b7d6d3,Santhosh Suresh,Super 😍😍😍😍😍😍 iam happy,5,24-10-2025 13:43,super iam happy,0.5666666666666667,0.8333333333333333,Positive,15,4,16,0.5666666666666667,0,0,0
ZEE5,e2f77e37-fb41-4210-85f3-9378e973bf02,Manju Solanki,✔️✔️✔️✔️✔️✔️,5,24-10-2025 13:21,,0.0,0.0,Neutral,47,2,20,0.0,0,0,0
ZEE5,bfd6de01-b509-498b-80a9-95e7242ba173,Pradeep,👍,5,24-10-2025 13:17,,0.0,0.0,Neutral,30,9,14,0.0,0,0,1
ZEE5,1167f867-ee3d-4753-b8e1-c0109c9c10d6,Guruvayya C Hiremath Hiremath,I am not pay the money only free,1,24-10-2025 13:15,pay money free,0.4,0.8,Positive,17,8,13,0.4,0,0,1
ZEE5,a32d96bf-b954-4052-b37f-e37709763d56,Arup Dey,x d eaffy ry v v,2,24-10-2025 12:38,x eaffy ry v v,0.0,0.0,Neutral,40,6,5,0.0,0,0,1
ZEE5,2af6f7c9-ee42-4db5-8eea-a795cdb44dd7,Chittari Balahussain,dd pi,5,24-10-2025 12:38,dd pi,0.0,0.0,Neutral,42,2,8,0.0,0,0,0
ZEE5,ab3ea9ba-8d4c-43d6-bb41-f1dd9f003835,Sajan Kkr,very nice G5,5,24-10-2025 12:20,nice g,0.6,1.0,Positive,28,5,20,0.6,0,0,1
ZEE5,ac785f63-adab-48e9-80da-d34463597146,Srinivasa Seena,enjoy,5,24-10-2025 12:18,enjoy,0.4,0.5,Positive,12,8,2,0.4,0,0,0
ZEE5,5e7d8c0a-0e8d-4ec4-aa4b-cd974a4220af,Jyotsna Mandal,Good app for tv tele cast,5,24-10-2025 12:03,good app tv tele cast,0.7,0.6000000000000001,Positive,48,4,7,0.7,0,0,0
ZEE5,7615f001-dcac-4dde-a431-c75696f69f5f,Manjula bk Manjula bk,"too poor,, first we want to pay and we want to see all episodes, jio star app is too better than zee5",1,24-10-2025 11:35,poor first want pay want see episode jio star app better zee,0.11666666666666665,0.4777777777777778,Positive,43,2,11,0.11666666666666665,0,1,0
ZEE5,0c9c371a-5032-40b1-b58c-78c9a8efe792,srinu 125,i will Recharge 299 plan i will watch one Tv program Tow many advertisement s Waste app zee5 Time waste worst app 🤬🤬,1,24-10-2025 11:04,recharge plan watch one tv program tow many advertisement waste app zee time waste worst app,-0.225,0.375,Negative,2,2,6,-0.225,1,0,0
ZEE5,648f2785-faef-4eaa-871b-b06b630fae28,Aditya Tiwari,reality dikhane k liye,5,24-10-2025 09:18,reality dikhane k liye,0.0,0.0,Neutral,8,8,1,0.0,1,0,1
ZEE5,4038a496-d383-4cb5-8e8c-92ff337d81b3,Akshay A S,good,5,24-10-2025 09:12,good,0.7,0.6000000000000001,Positive,27,1,5,0.7,0,0,0
ZEE5,b05d6857-5417-43c8-b559-c8650392112d,sudhakar mandava,good,5,24-10-2025 07:44,good,0.7,0.6000000000000001,Positive,8,5,14,0.7,1,0,0
ZEE5,41e6d8ba-27e2-4a4c-8764-a9d8ae8fd3f6,Aradhya Soni,good 😊😊,5,24-10-2025 07:24,good,0.7,0.6000000000000001,Positive,34,7,21,0.7,0,0,0
ZEE5,4987f944-1a68-4785-a71f-095cbcd24865,Vikki Kumar,okk,4,24-10-2025 07:22,okk,0.0,0.0,Neutral,15,6,11,0.0,0,0,1
ZEE5,8b43c3e9-46a9-4829-af32-9f04ab13f109,Sitaram Peyyeti,Good customer care,5,24-10-2025 07:20,good customer care,0.7,0.6000000000000001,Positive,18,2,8,0.7,0,0,0
ZEE5,457f89dd-057e-46cb-8724-4a3c4ee36302,priya darshan,very 👎 bad,1,24-10-2025 07:04,bad,-0.6999999999999998,0.6666666666666666,Negative,9,4,4,-0.6999999999999998,1,1,0
ZEE5,4e100142-860b-4a0a-a37a-899ac52652b0,Kashaf Mohd,nice 👍,5,24-10-2025 06:55,nice,0.6,1.0,Positive,17,8,9,0.6,0,0,0
ZEE5,87d24662-78a2-47b1-87f1-89c10df600f9,Sushil Patil,supar,1,24-10-2025 00:02,supar,0.0,0.0,Neutral,44,1,20,0.0,0,0,0
ZEE5,e5f9fbe4-346f-424f-beed-9972285d9ee8,Niraj Kumar,Nice,5,24-10-2025 00:02,nice,0.6,1.0,Positive,28,3,16,0.6,0,0,1
ZEE5,98a7b991-8e59-48cf-a129-27b3d9c6fcef,Kirubakaran,waste this app no money no serials,1,23-10-2025 23:40,waste app money serial,-0.2,0.0,Negative,11,4,4,-0.2,1,0,0
ZEE5,e9c56cd3-5254-4e01-a0d9-05a96f1778bd,Deepshikha Kumari,"deep, ab qbu bus7dha",1,23-10-2025 23:35,deep ab qbu busdha,0.0,0.4,Neutral,15,4,13,0.0,0,0,1
ZEE5,33987c7b-361a-4138-a064-c7bdb58da566,sasivickysasi svs,super channel,5,23-10-2025 23:26,super channel,0.3333333333333333,0.6666666666666666,Positive,48,4,12,0.3333333333333333,0,1,0
ZEE5,de4d427e-8feb-4a93-9355-386920f677e7,Shyam Pusa,happy,4,23-10-2025 22:52,happy,0.8,1.0,Positive,17,7,20,0.8,0,0,0
ZEE5,743c7b7f-3a68-4de3-a810-9c74c73c781e,SUNIL JADHAV,"Best quality picture, sound",4,23-10-2025 22:49,best quality picture sound,0.7,0.35,Positive,42,3,9,0.7,0,0,0
ZEE5,5bb17ba2-9fda-4cd6-8f28-6e19bbeadcce,Lucky,good,5,23-10-2025 22:43,good,0.7,0.6000000000000001,Positive,38,7,17,0.7,0,0,0
ZEE5,8109bb1d-9c7f-4735-b8a5-1842791d0bdd,Bittu Mihir,excellent💯💯👍,5,23-10-2025 22:39,excellent,1.0,1.0,Positive,40,9,5,1.0,0,0,1
ZEE5,032274b0-495c-497e-a5b8-88839f9febbf,kalur sathish,Best app in the world,5,23-10-2025 22:31,best app world,1.0,0.3,Positive,8,6,1,1.0,1,0,0
ZEE5,28f7dfb1-1b61-4b6d-950a-b1df07b27ec6,Madina Kash,there are few dramas only,1,23-10-2025 22:12,drama,0.0,0.0,Neutral,45,4,3,0.0,0,1,1
ZEE5,b07458fa-db10-4355-b8af-2c40f5b838fc,Aadi praji,good,5,23-10-2025 22:02,good,0.7,0.6000000000000001,Positive,6,7,1,0.7,1,0,0
ZEE5,73c552a8-d62f-48f1-b8da-595e3eeb89f4,Rakhee Patil,👍,5,23-10-2025 21:41,,0.0,0.0,Neutral,43,9,21,0.0,0,0,0
ZEE5,5915ab59-8db3-4982-8741-3a1e40bd278b,Akaash Abishek,Worst app,1,23-10-2025 21:38,worst app,-1.0,1.0,Negative,39,5,19,-1.0,1,1,1
ZEE5,d578af57-51e1-473c-85af-236eb4c699a8,AVINASH KSHIRSAGAR,"Zee5 app video full glitch, app suddenly stuck down.",1,23-10-2025 20:48,zee app video full glitch app suddenly stuck,0.175,0.525,Positive,2,9,18,0.175,1,1,1
ZEE5,b227d2fd-f5b8-4c1a-870c-c990f9b9d313,Pallavi Davane,very bad i watch one episode continue they said buy premium 👎,1,23-10-2025 20:34,bad watch one episode continue said buy premium,-0.6999999999999998,0.6666666666666666,Negative,4,2,12,-0.6999999999999998,1,0,0
ZEE5,aa39946f-54cb-43ec-be10-37bf962f0c35,Abisekh Chhettri,Nice App and use,5,23-10-2025 20:19,nice app use,0.6,1.0,Positive,16,9,1,0.6,0,0,1
ZEE5,eb038986-d6a7-423d-b068-8e1ae31f9d22,venkat reddi,Premier episodes also not released in time.They told 1 day before but all episodes are releasing once completed after Television .This is the worst App.Iam not recommended to anyone.,1,23-10-2025 20:18,premier episode also released timethey told day episode releasing completed television worst appiam recommended anyone,-1.0,1.0,Negative,1,6,18,-1.0,1,0,0
ZEE5,8fac6586-8f67-41d6-bcbd-d9f88135a7ca,Vidyadhar Sadawarte,good,5,23-10-2025 20:11,good,0.7,0.6000000000000001,Positive,39,1,1,0.7,0,0,0
ZEE5,81697b04-8e04-4ab0-b9a3-aa3d58729830,Kingsuk Ghosh,why will I need to watch advertisement after pay the subscription fees ?,3,23-10-2025 20:07,need watch advertisement pay subscription fee,0.0,0.0,Neutral,24,4,1,0.0,0,0,0
ZEE5,a9261120-1a7b-45e6-8492-409b3a5b9d63,Karthick B,entertainment show &movie,4,23-10-2025 20:07,entertainment show movie,0.0,0.0,Neutral,17,7,15,0.0,0,0,0
ZEE5,2135391d-e7e0-4618-b20b-4349c7479047,Sabre alam Khan,Good 👍,5,23-10-2025 20:06,good,0.7,0.6000000000000001,Positive,32,2,15,0.7,0,0,1
ZEE5,0df8c1b0-7e71-41c7-afd0-e1bf71c1c2d0,Neo Dintle,I love it,5,23-10-2025 20:03,love,0.5,0.6,Positive,15,6,11,0.5,0,1,1
ZEE5,480b01e7-9f24-4524-8114-31911fc28b7c,Akshay Ka,super,5,23-10-2025 19:58,super,0.3333333333333333,0.6666666666666666,Positive,15,5,18,0.3333333333333333,0,0,0
ZEE5,62535354-9a51-4de8-bbc3-a9d6e4431fda,Haidar khan,ver good,5,23-10-2025 19:50,ver good,0.7,0.6000000000000001,Positive,4,2,4,0.7,1,0,0
ZEE5,3abbbd7d-900b-4b4c-a41d-807521be8c78,rama Gayathri,next time payment,5,23-10-2025 19:40,next time payment,0.0,0.0,Neutral,45,1,19,0.0,0,0,0
ZEE5,2ff7b7e8-6dec-4b1f-a9d1-faeefe5b9fc9,Nagaraju Nutakki,NAGARAJU N,5,23-10-2025 19:29,nagaraju n,0.0,0.0,Neutral,38,1,5,0.0,0,0,1
ZEE5,dcfacd36-5ea7-44f6-b34f-9e3164c0af71,Rahul Kumar,thank you zee5,5,23-10-2025 19:13,thank zee,0.0,0.0,Neutral,2,1,23,0.0,1,0,1
ZEE5,30c4879b-47d6-4795-9cb0-083bd19b7862,Munna Das,better,3,23-10-2025 19:06,better,0.5,0.5,Positive,24,7,22,0.5,0,1,0
ZEE5,7ee3b3ee-aa0e-46a7-a5ee-6ce028a14f4d,Kamal Akhtar,very Baad,1,23-10-2025 19:01,baad,0.0,0.0,Neutral,38,8,10,0.0,0,0,1
ZEE5,88f28f5e-ec7e-4f8a-86d7-b1c606521d03,Kamalesh ASNANI,best but not be better,5,23-10-2025 18:58,best better,0.75,0.4,Positive,23,1,8,0.75,0,1,1
ZEE5,8c5ea6ab-660b-4d8c-bcc6-0a1256990540,Satish Gargante,nice,5,23-10-2025 18:53,nice,0.6,1.0,Positive,17,6,4,0.6,0,0,1
ZEE5,f2b03b08-75df-46f8-99a8-341eb35e9d57,RAMA DEB,entertainment app. very nice and beautiful serials,5,23-10-2025 18:08,entertainment app nice beautiful serial,0.725,1.0,Positive,9,5,20,0.725,1,1,1
ZEE5,bffb173d-3de7-4788-ada8-6c19711951a3,Pramod Yadav,e. jggj o kngg8 6u3 @y7sotn hu it ki paudi,5,23-10-2025 18:06,e jggj kngg u ysotn hu ki paudi,0.0,0.0,Neutral,21,2,14,0.0,0,0,0
ZEE5,38cd2345-ec4b-4557-bcea-92806a944422,Raushan Kumar,nice aap,5,23-10-2025 17:55,nice aap,0.6,1.0,Positive,15,6,2,0.6,0,0,1
ZEE5,649db0f8-7e08-496a-91ef-8f62f1fd6a94,Keval Netam,𝒋𝒈𝒈𝒗𝒗,4,23-10-2025 17:14,,0.0,0.0,Neutral,40,3,13,0.0,0,0,0
ZEE5,594ca2c0-cd96-43fa-b795-63328d9e635a,siddu Kanber,sidearm kambar,5,23-10-2025 16:37,sidearm kambar,0.0,0.0,Neutral,16,3,13,0.0,0,0,0
ZEE5,1b8e9715-9130-4f4f-9d93-d1e30d1a013d,Dakshayani Horalavadi,very nice 👌,5,23-10-2025 16:18,nice,0.6,1.0,Positive,17,4,16,0.6,0,0,0
ZEE5,8c6028e9-931b-427b-9074-9c2c43e3f4d8,Rani V,good,5,23-10-2025 15:16,good,0.7,0.6000000000000001,Positive,30,8,5,0.7,0,0,1
ZEE5,d90596a0-cec0-467b-be81-3235a78abcf3,Sarita Sahu,Good,5,23-10-2025 14:59,good,0.7,0.6000000000000001,Positive,29,1,22,0.7,0,0,0
ZEE5,e1e51b4f-b4b6-48f6-aafb-46d99e791e56,Mohd Asif,nice,4,23-10-2025 14:17,nice,0.6,1.0,Positive,30,9,8,0.6,0,0,0
ZEE5,db25330e-8c31-48e4-a6e7-d8c9419a0184,Shikha Kashyap,I love this app 🤗,5,23-10-2025 13:57,love app,0.5,0.6,Positive,30,9,10,0.5,0,1,1
ZEE5,011c0750-23f8-43e8-b195-467003a4230d,Mukesh Kumar,super 👍,5,23-10-2025 13:34,super,0.3333333333333333,0.6666666666666666,Positive,29,2,13,0.3333333333333333,0,0,1
ZEE5,70bbe370-dd0c-4553-8ed5-abbd948263f2,vandana tandi,👍,5,23-10-2025 13:34,,0.0,0.0,Neutral,40,9,23,0.0,0,0,0
ZEE5,ba8974b2-7b41-4059-941a-e859af4cd48d,Ansikha,this app is very good,5,23-10-2025 13:34,app good,0.7,0.6000000000000001,Positive,38,7,2,0.7,0,1,1
ZEE5,d86d17a7-7b79-45dd-b947-d5aca763430c,Murali Dhar Rayadurgam,this is very waste because not comming when downloaded and on waiting for sometime four opening,1,23-10-2025 13:01,waste comming downloaded waiting sometime four opening,-0.2,0.0,Negative,15,4,10,-0.2,1,0,0
ZEE5,539e8140-cc58-4b5d-b12d-f2999411776f,Prerana Hirani,good,5,23-10-2025 12:51,good,0.7,0.6000000000000001,Positive,23,9,2,0.7,0,0,0
ZEE5,103a7014-9bbb-4d3e-b670-231ab05d6197,Rahul Mani,not good at all we have premium to see not good at all,1,23-10-2025 12:51,good premium see good,0.7,0.6000000000000001,Positive,6,9,2,0.7,1,1,1
ZEE5,12d15150-a471-48dd-92ca-17ee30b4d17d,HR Baba,sabse bakwas aap hai,1,23-10-2025 12:47,sabse bakwas aap hai,0.0,0.0,Neutral,14,3,16,0.0,0,1,1
ZEE5,4a587788-9916-4c86-b128-df863ffdf6b9,vikash Sharma,so much add and veryhangable videos,3,23-10-2025 12:35,much add veryhangable video,0.2,0.2,Positive,29,9,7,0.2,0,0,0
ZEE5,cfb56fcf-12e4-46e3-ab60-4e4d3277da6a,TejaKrishna Narra,good,5,23-10-2025 11:43,good,0.7,0.6000000000000001,Positive,19,5,11,0.7,0,0,1
ZEE5,3ceeb63a-83d2-4021-99a5-bb1bfee3583e,Pirates Of Carrebian,purchased rating worst,1,23-10-2025 11:41,purchased rating worst,-1.0,1.0,Negative,4,7,4,-1.0,1,1,1
ZEE5,35a633d6-b2c0-448e-b51a-5929d22edb06,Sanjay Rawat,अच्छा मनोरंजन है इस चैनल मे,5,23-10-2025 11:37,,0.0,0.0,Neutral,49,2,14,0.0,0,0,0
ZEE5,b7f67dc3-c784-4d63-8987-11ef20e73171,mohd ansari,nice,5,23-10-2025 11:29,nice,0.6,1.0,Positive,21,4,16,0.6,0,0,1
ZEE5,25402c05-b9c9-4580-a507-063a50f7cf34,H K D,"doesn't work in samsung tv.... zee5 and developer team just take money but not developing app. in tv after click on play button, video player is showing black screen not loading video",1,23-10-2025 10:56,doesnt work samsung tv zee developer team take money developing app tv click play button video player showing black screen loading video,-0.16666666666666666,0.43333333333333335,Negative,35,3,11,-0.16666666666666666,1,0,0
ZEE5,c2f8eee8-f2ca-462e-bbe8-af2a7f797fd1,Ravi Shanker Yadav,very high renat charge without any good canteen sorry,1,23-10-2025 10:43,high renat charge without good canteen sorry,0.12,0.7133333333333334,Positive,37,2,23,0.12,0,1,1
ZEE5,cef59a1a-9971-4d90-a4eb-3d75444f2f37,S.K. Bishwas,good,5,23-10-2025 09:55,good,0.7,0.6000000000000001,Positive,45,1,20,0.7,0,0,1
ZEE5,27919540-f316-48ff-8b63-4ab6fec68fdb,Thamjeed,Good,4,23-10-2025 09:46,good,0.7,0.6000000000000001,Positive,43,6,4,0.7,0,0,1
ZEE5,fd01966d-2fa8-4f9b-b7a8-6d19dc0482b9,Rehan Shaikh,🤞🏻😎,5,23-10-2025 08:31,,0.0,0.0,Neutral,25,4,20,0.0,0,0,1
ZEE5,ea7bc8fd-ece3-4bfd-9136-a717380dcb53,Vijay M,nice,5,23-10-2025 08:26,nice,0.6,1.0,Positive,25,9,6,0.6,0,0,0
ZEE5,0b90d2a9-7bc4-4505-8335-54613d113feb,imran javeed,"always buffering, I have fiber 100 mbps",1,23-10-2025 06:30,always buffering fiber mbps,0.0,0.0,Neutral,19,3,8,0.0,0,0,1
ZEE5,5656b680-8306-4e8d-8eb5-c74a8fb59ad2,AMOL KANERKAR,amazing,5,23-10-2025 05:49,amazing,0.6000000000000001,0.9,Positive,8,8,5,0.6000000000000001,1,0,1
ZEE5,16e7612e-57da-42b3-8ee5-356330d36aec,Yashpreet Singh,Excellent,5,23-10-2025 03:09,excellent,1.0,1.0,Positive,46,4,3,1.0,0,0,1
ZEE5,5593224e-eeef-4ba4-8d95-01af53a09ebf,Prathap Gowda,😍 very very nice zee5,5,23-10-2025 03:04,nice zee,0.6,1.0,Positive,13,7,7,0.6,0,0,1
ZEE5,2aea5bb8-f276-40e4-a517-d77f060b7f95,Tanish Chandel,exlent,5,23-10-2025 02:05,exlent,0.0,0.0,Neutral,40,8,22,0.0,0,0,0
